customer_id,last_purchase_date,frequency,monetary,units_sold,products_purchased,country,recency,r_score,f_score,m_score,rfm_score,rfm_code,segment
13513,2011-08-05 11:50:00,1,205.1,109,10,United Kingdom,127,2,1,1,4,211,Lost or low-value customers
17187,2011-04-27 12:39:00,1,203.95,144,10,United Kingdom,227,1,2,1,4,121,Lost or low-value customers
17394,2011-05-04 13:22:00,1,203.86999999999998,241,4,United Kingdom,220,1,2,1,4,121,Lost or low-value customers
16965,2011-04-27 12:08:00,1,201.19,291,26,United Kingdom,227,1,2,1,4,121,Lost or low-value customers
17987,2011-06-07 14:22:00,1,198.57,261,13,United Kingdom,186,1,2,1,4,121,Lost or low-value customers
15746,2011-07-28 15:21:00,1,196.88,178,28,United Kingdom,135,2,1,1,4,211,Lost or low-value customers
15683,2011-08-14 12:56:00,1,193.75,131,10,United Kingdom,118,2,1,1,4,211,Lost or low-value customers
17343,2010-12-19 15:07:00,1,193.64,56,17,United Kingdom,356,1,2,1,4,121,Lost or low-value customers
14806,2011-09-25 15:32:00,1,193.39000000000001,330,11,United Kingdom,76,2,1,1,4,211,Lost or low-value customers
14100,2011-07-25 11:01:00,1,191.95000000000002,63,24,United Kingdom,138,2,1,1,4,211,Lost or low-value customers
15412,2011-06-21 15:24:00,1,190.53,108,10,United Kingdom,172,2,1,1,4,211,Lost or low-value customers
13826,2011-06-16 13:48:00,1,189.5,82,10,United Kingdom,177,2,1,1,4,211,Lost or low-value customers
13568,2011-06-19 14:42:00,1,187.05,66,41,United Kingdom,174,2,1,1,4,211,Lost or low-value customers
13672,2011-02-11 13:53:00,2,186.39000000000001,57,4,United Kingdom,302,1,2,1,4,121,Lost or low-value customers
12641,2011-08-16 13:26:00,1,185.9,72,10,Sweden,116,2,1,1,4,211,Lost or low-value customers
17574,2011-04-11 09:47:00,1,185.65,77,8,United Kingdom,243,1,2,1,4,121,Lost or low-value customers
16097,2011-04-13 13:47:00,1,185.04999999999998,87,10,United Kingdom,241,1,2,1,4,121,Lost or low-value customers
16448,2011-05-25 16:28:00,1,182.99,76,19,United Kingdom,199,1,2,1,4,121,Lost or low-value customers
15945,2010-12-09 13:14:00,1,181.0,52,2,United Kingdom,366,1,2,1,4,121,Lost or low-value customers
18119,2010-12-07 11:59:00,1,180.7,124,29,United Kingdom,368,1,2,1,4,121,Lost or low-value customers
18280,2011-03-07 09:52:00,1,180.60000000000002,45,10,United Kingdom,278,1,2,1,4,121,Lost or low-value customers
14722,2011-07-15 14:58:00,1,180.42000000000002,118,28,United Kingdom,148,2,1,1,4,211,Lost or low-value customers
15041,2011-06-22 16:16:00,1,179.93,103,66,United Kingdom,171,2,1,1,4,211,Lost or low-value customers
16990,2011-05-05 08:30:00,1,179.0,100,1,United Kingdom,219,1,2,1,4,121,Lost or low-value customers
13778,2011-08-28 15:25:00,1,178.7,70,9,United Kingdom,104,2,1,1,4,211,Lost or low-value customers
17356,2011-02-01 11:07:00,1,178.22,166,19,United Kingdom,312,1,2,1,4,121,Lost or low-value customers
16403,2011-01-31 13:39:00,1,177.5,114,10,United Kingdom,313,1,2,1,4,121,Lost or low-value customers
13618,2011-06-19 11:09:00,1,177.34,246,13,United Kingdom,174,2,1,1,4,211,Lost or low-value customers
17582,2011-04-17 13:18:00,1,175.27,123,28,United Kingdom,237,1,2,1,4,121,Lost or low-value customers
16144,2011-04-07 10:09:00,1,175.2,16,1,United Kingdom,247,1,2,1,4,121,Lost or low-value customers
18010,2011-03-28 12:27:00,1,174.8,60,14,United Kingdom,257,1,2,1,4,121,Lost or low-value customers
16565,2010-12-10 15:21:00,1,173.7,46,3,United Kingdom,365,1,2,1,4,121,Lost or low-value customers
17245,2011-05-19 10:43:00,1,171.45,75,9,United Kingdom,205,1,2,1,4,121,Lost or low-value customers
17542,2011-03-15 11:45:00,1,170.75,134,24,United Kingdom,270,1,2,1,4,121,Lost or low-value customers
15016,2011-06-20 12:06:00,1,170.04,76,20,United Kingdom,173,2,1,1,4,211,Lost or low-value customers
18269,2010-12-08 13:53:00,1,168.6,76,7,United Kingdom,367,1,2,1,4,121,Lost or low-value customers
16282,2011-01-04 11:42:00,1,168.3,114,11,United Kingdom,340,1,2,1,4,121,Lost or low-value customers
15374,2011-08-03 09:59:00,1,168.0,126,3,United Kingdom,129,2,1,1,4,211,Lost or low-value customers
17367,2011-04-15 14:21:00,1,167.55,149,33,United Kingdom,239,1,2,1,4,121,Lost or low-value customers
17535,2011-03-04 15:20:00,1,164.4,136,13,United Kingdom,281,1,2,1,4,121,Lost or low-value customers
14552,2011-07-11 12:49:00,1,164.22,90,57,United Kingdom,152,2,1,1,4,211,Lost or low-value customers
13223,2011-05-23 13:03:00,2,163.20000000000002,88,5,United Kingdom,201,1,2,1,4,121,Lost or low-value customers
16517,2011-03-07 13:50:00,1,162.7,96,17,United Kingdom,278,1,2,1,4,121,Lost or low-value customers
15325,2011-08-28 11:55:00,1,161.74,231,47,United Kingdom,104,2,1,1,4,211,Lost or low-value customers
16113,2011-06-09 16:16:00,1,161.38,176,30,United Kingdom,184,1,2,1,4,121,Lost or low-value customers
18224,2011-03-21 10:30:00,1,158.95000000000002,69,10,United Kingdom,264,1,2,1,4,121,Lost or low-value customers
13937,2011-06-23 16:35:00,1,158.85,123,9,United Kingdom,170,2,1,1,4,211,Lost or low-value customers
17165,2011-02-28 16:39:00,1,158.68,100,10,United Kingdom,285,1,2,1,4,121,Lost or low-value customers
15348,2011-09-28 13:17:00,1,158.04,84,9,United Kingdom,73,2,1,1,4,211,Lost or low-value customers
18004,2010-12-12 13:47:00,1,157.92,75,32,United Kingdom,363,1,2,1,4,121,Lost or low-value customers
17556,2011-05-18 10:48:00,1,157.9,101,6,United Kingdom,206,1,2,1,4,121,Lost or low-value customers
17128,2011-01-09 12:02:00,1,157.09,76,14,United Kingdom,335,1,2,1,4,121,Lost or low-value customers
17118,2011-01-26 12:19:00,1,157.02,154,10,United Kingdom,318,1,2,1,4,121,Lost or low-value customers
15007,2011-07-03 16:00:00,1,156.91,69,12,United Kingdom,160,2,1,1,4,211,Lost or low-value customers
14406,2011-08-12 16:54:00,1,156.75,77,8,United Kingdom,120,2,1,1,4,211,Lost or low-value customers
15438,2011-07-31 14:19:00,1,156.57999999999998,59,25,United Kingdom,132,2,1,1,4,211,Lost or low-value customers
15263,2011-08-25 10:26:00,1,156.51,89,12,United Kingdom,107,2,1,1,4,211,Lost or low-value customers
17871,2011-05-19 11:32:00,1,155.9,182,10,United Kingdom,205,1,2,1,4,121,Lost or low-value customers
17698,2011-03-24 11:34:00,1,154.95,93,8,United Kingdom,261,1,2,1,4,121,Lost or low-value customers
17517,2011-02-04 11:48:00,1,153.94,102,11,United Kingdom,309,1,2,1,4,121,Lost or low-value customers
16351,2011-01-11 10:26:00,1,153.9,90,8,United Kingdom,333,1,2,1,4,121,Lost or low-value customers
17714,2011-01-23 10:32:00,1,153.0,92,10,United Kingdom,321,1,2,1,4,121,Lost or low-value customers
18138,2011-02-17 14:51:00,1,152.65,38,8,United Kingdom,296,1,2,1,4,121,Lost or low-value customers
13514,2011-09-27 09:39:00,1,152.20000000000002,40,4,United Kingdom,74,2,1,1,4,211,Lost or low-value customers
16617,2011-04-18 10:35:00,1,151.85,91,5,United Kingdom,236,1,2,1,4,121,Lost or low-value customers
14208,2011-09-06 12:48:00,1,151.74,114,10,United Kingdom,95,2,1,1,4,211,Lost or low-value customers
17234,2011-06-10 11:20:00,1,149.89000000000001,55,14,United Kingdom,183,1,2,1,4,121,Lost or low-value customers
12864,2011-07-24 13:03:00,1,147.12,216,3,United Kingdom,139,2,1,1,4,211,Lost or low-value customers
16893,2010-12-08 12:06:00,1,145.93,62,44,United Kingdom,367,1,2,1,4,121,Lost or low-value customers
13866,2011-09-26 14:54:00,1,145.67000000000002,57,7,United Kingdom,75,2,1,1,4,211,Lost or low-value customers
16598,2011-02-27 11:42:00,1,145.04999999999998,73,10,United Kingdom,286,1,2,1,4,121,Lost or low-value customers
17524,2010-12-13 14:32:00,1,145.0,90,6,United Kingdom,362,1,2,1,4,121,Lost or low-value customers
14109,2011-09-28 10:18:00,1,144.2,88,9,United Kingdom,73,2,1,1,4,211,Lost or low-value customers
17578,2011-05-05 18:38:00,1,143.45999999999998,138,5,United Kingdom,219,1,2,1,4,121,Lost or low-value customers
17859,2011-02-08 10:32:00,1,141.92000000000002,102,23,United Kingdom,305,1,2,1,4,121,Lost or low-value customers
16483,2011-05-31 13:08:00,1,139.35,44,19,United Kingdom,193,1,2,1,4,121,Lost or low-value customers
17718,2011-04-21 13:39:00,1,139.35,83,6,United Kingdom,233,1,2,1,4,121,Lost or low-value customers
14772,2011-08-19 15:04:00,1,139.26,82,9,United Kingdom,113,2,1,1,4,211,Lost or low-value customers
13273,2011-08-18 14:02:00,1,138.98,153,16,United Kingdom,114,2,1,1,4,211,Lost or low-value customers
15663,2011-08-25 15:50:00,1,138.14,106,9,United Kingdom,107,2,1,1,4,211,Lost or low-value customers
13279,2011-09-22 17:24:00,1,137.75,73,9,United Kingdom,79,2,1,1,4,211,Lost or low-value customers
12968,2011-08-19 15:44:00,1,135.95,73,5,United Kingdom,113,2,1,1,4,211,Lost or low-value customers
16665,2010-12-12 14:03:00,1,135.39999999999998,59,9,United Kingdom,363,1,2,1,4,121,Lost or low-value customers
17972,2011-04-12 12:16:00,1,135.19,36,30,United Kingdom,242,1,2,1,4,121,Lost or low-value customers
16055,2011-05-03 09:26:00,1,134.8,22,8,United Kingdom,221,1,2,1,4,121,Lost or low-value customers
12837,2011-06-19 16:07:00,1,134.1,24,12,United Kingdom,174,2,1,1,4,211,Lost or low-value customers
16424,2011-06-01 13:40:00,1,133.56,88,5,United Kingdom,192,1,2,1,4,121,Lost or low-value customers
17881,2011-02-08 17:16:00,1,133.35000000000002,32,8,United Kingdom,305,1,2,1,4,121,Lost or low-value customers
12851,2011-09-04 12:41:00,1,131.81,106,43,United Kingdom,97,2,1,1,4,211,Lost or low-value customers
17455,2011-05-20 12:31:00,1,131.7,66,8,United Kingdom,204,1,2,1,4,121,Lost or low-value customers
14795,2011-06-26 13:04:00,1,131.45000000000002,17,6,United Kingdom,167,2,1,1,4,211,Lost or low-value customers
16679,2010-12-08 13:51:00,1,129.75,29,3,United Kingdom,367,1,2,1,4,121,Lost or low-value customers
16611,2011-06-06 15:46:00,1,129.49,47,9,United Kingdom,187,1,2,1,4,121,Lost or low-value customers
16623,2011-04-08 10:09:00,1,129.45,39,5,United Kingdom,246,1,2,1,4,121,Lost or low-value customers
15578,2011-06-30 13:03:00,1,127.1,52,13,United Kingdom,163,2,1,1,4,211,Lost or low-value customers
15923,2010-12-02 12:16:00,1,127.08,122,21,United Kingdom,373,1,2,1,4,121,Lost or low-value customers
12814,2011-08-30 12:11:00,1,125.92,49,2,Poland,102,2,1,1,4,211,Lost or low-value customers
16849,2011-06-06 09:16:00,1,124.57,33,8,United Kingdom,187,1,2,1,4,121,Lost or low-value customers
16658,2010-12-06 13:47:00,1,123.24,40,8,United Kingdom,369,1,2,1,4,121,Lost or low-value customers
15917,2011-04-06 10:40:00,1,123.1,42,12,United Kingdom,248,1,2,1,4,121,Lost or low-value customers
13519,2011-09-22 18:24:00,1,122.75,23,8,United Kingdom,79,2,1,1,4,211,Lost or low-value customers
16073,2011-02-15 15:41:00,1,122.39999999999999,48,1,United Kingdom,298,1,2,1,4,121,Lost or low-value customers
13244,2011-09-08 11:46:00,1,121.74000000000001,38,27,United Kingdom,93,2,1,1,4,211,Lost or low-value customers
14259,2011-07-21 10:44:00,1,120.0,68,5,United Kingdom,142,2,1,1,4,211,Lost or low-value customers
14314,2011-08-25 10:39:00,1,120.0,296,8,United Kingdom,107,2,1,1,4,211,Lost or low-value customers
15843,2011-02-09 10:19:00,1,118.95000000000002,27,8,United Kingdom,304,1,2,1,4,121,Lost or low-value customers
14076,2011-08-02 15:19:00,1,118.67,79,43,United Kingdom,130,2,1,1,4,211,Lost or low-value customers
17654,2011-03-07 13:17:00,1,117.55,41,22,United Kingdom,278,1,2,1,4,121,Lost or low-value customers
13877,2011-09-14 15:49:00,1,117.24,108,3,United Kingdom,87,2,1,1,4,211,Lost or low-value customers
17117,2011-02-24 13:54:00,1,116.19999999999999,68,9,United Kingdom,289,1,2,1,4,121,Lost or low-value customers
17601,2011-04-14 18:02:00,1,116.00999999999999,103,9,United Kingdom,240,1,2,1,4,121,Lost or low-value customers
14143,2011-07-29 09:48:00,1,115.8,30,7,United Kingdom,134,2,1,1,4,211,Lost or low-value customers
13067,2011-09-18 13:38:00,1,115.46000000000001,32,14,United Kingdom,83,2,1,1,4,211,Lost or low-value customers
14972,2011-08-03 14:54:00,1,114.77,28,18,United Kingdom,129,2,1,1,4,211,Lost or low-value customers
14652,2011-09-23 14:21:00,1,114.18,53,29,United Kingdom,78,2,1,1,4,211,Lost or low-value customers
17217,2011-04-19 17:19:00,1,113.5,24,9,United Kingdom,235,1,2,1,4,121,Lost or low-value customers
16913,2011-02-22 12:56:00,1,113.44,82,8,United Kingdom,291,1,2,1,4,121,Lost or low-value customers
15280,2011-06-20 17:14:00,1,113.12,154,16,United Kingdom,173,2,1,1,4,211,Lost or low-value customers
16697,2011-04-12 17:12:00,1,112.75,27,20,United Kingdom,242,1,2,1,4,121,Lost or low-value customers
18129,2011-04-10 14:16:00,1,112.55000000000001,48,13,United Kingdom,244,1,2,1,4,121,Lost or low-value customers
17967,2010-12-03 11:19:00,1,112.27,73,41,United Kingdom,372,1,2,1,4,121,Lost or low-value customers
12756,2011-09-14 09:31:00,1,112.07999999999998,144,4,Japan,87,2,1,1,4,211,Lost or low-value customers
18120,2011-05-09 13:45:00,1,111.15,31,17,United Kingdom,215,1,2,1,4,121,Lost or low-value customers
15537,2011-06-29 13:10:00,1,110.92,29,24,United Kingdom,164,2,1,1,4,211,Lost or low-value customers
16963,2011-06-05 13:48:00,1,110.55000000000001,35,7,United Kingdom,188,1,2,1,4,121,Lost or low-value customers
17746,2011-04-13 14:31:00,1,110.25,29,6,United Kingdom,241,1,2,1,4,121,Lost or low-value customers
13133,2011-03-11 10:31:00,2,109.8,32,7,United Kingdom,274,1,2,1,4,121,Lost or low-value customers
17639,2011-03-08 15:22:00,1,108.5,49,7,United Kingdom,277,1,2,1,4,121,Lost or low-value customers
17893,2011-04-28 13:50:00,1,107.21,149,15,United Kingdom,226,1,2,1,4,121,Lost or low-value customers
16757,2011-01-25 11:59:00,1,106.83000000000001,81,7,United Kingdom,319,1,2,1,4,121,Lost or low-value customers
16581,2011-06-10 10:05:00,1,105.84,134,9,United Kingdom,183,1,2,1,4,121,Lost or low-value customers
15775,2011-04-08 12:56:00,1,104.9,68,7,United Kingdom,246,1,2,1,4,121,Lost or low-value customers
17548,2011-04-20 12:01:00,1,103.3,58,5,United Kingdom,234,1,2,1,4,121,Lost or low-value customers
18011,2010-12-01 17:35:00,1,102.78999999999999,71,28,United Kingdom,374,1,2,1,4,121,Lost or low-value customers
18068,2011-02-23 14:50:00,1,101.69999999999999,6,1,United Kingdom,290,1,2,1,4,121,Lost or low-value customers
17643,2010-12-01 14:38:00,1,101.55,71,8,United Kingdom,374,1,2,1,4,121,Lost or low-value customers
16006,2011-05-12 13:12:00,1,101.4,84,8,United Kingdom,212,1,2,1,4,121,Lost or low-value customers
18086,2011-03-10 13:34:00,1,101.34,106,7,United Kingdom,275,1,2,1,4,121,Lost or low-value customers
15256,2011-07-14 11:47:00,1,98.45,55,6,United Kingdom,149,2,1,1,4,211,Lost or low-value customers
17349,2011-06-13 14:29:00,1,98.25,102,8,United Kingdom,180,1,2,1,4,121,Lost or low-value customers
17325,2011-03-04 13:09:00,1,96.8,60,6,United Kingdom,281,1,2,1,4,121,Lost or low-value customers
15216,2011-09-13 11:41:00,1,96.6,28,2,United Kingdom,88,2,1,1,4,211,Lost or low-value customers
12548,2011-06-26 15:35:00,1,95.19999999999999,49,5,Spain,167,2,1,1,4,211,Lost or low-value customers
16387,2011-01-21 11:34:00,1,94.36,44,4,United Kingdom,323,1,2,1,4,121,Lost or low-value customers
16339,2011-02-28 13:41:00,1,94.05,21,17,United Kingdom,285,1,2,1,4,121,Lost or low-value customers
18227,2011-05-06 12:23:00,1,93.75,21,5,United Kingdom,218,1,2,1,4,121,Lost or low-value customers
15488,2011-09-08 10:11:00,1,91.32000000000001,73,2,United Kingdom,93,2,1,1,4,211,Lost or low-value customers
14117,2011-07-19 09:49:00,1,90.0,72,3,United Kingdom,144,2,1,1,4,211,Lost or low-value customers
14436,2011-09-02 10:13:00,1,89.06,129,9,United Kingdom,99,2,1,1,4,211,Lost or low-value customers
13296,2011-07-25 13:46:00,1,87.4,78,5,United Kingdom,138,2,1,1,4,211,Lost or low-value customers
15541,2011-08-17 14:58:00,1,85.13000000000001,49,29,United Kingdom,115,2,1,1,4,211,Lost or low-value customers
18281,2011-06-12 10:53:00,1,80.82,54,7,United Kingdom,181,1,2,1,4,121,Lost or low-value customers
13967,2011-07-17 12:02:00,1,80.7,42,2,United Kingdom,146,2,1,1,4,211,Lost or low-value customers
17752,2010-12-15 16:19:00,1,80.64,192,1,United Kingdom,360,1,2,1,4,121,Lost or low-value customers
16078,2011-03-01 09:47:00,1,79.2,16,1,United Kingdom,284,1,2,1,4,121,Lost or low-value customers
13106,2011-07-29 15:12:00,1,76.5,18,1,United Kingdom,134,2,1,1,4,211,Lost or low-value customers
16148,2011-02-16 14:01:00,1,76.32000000000001,72,1,United Kingdom,297,1,2,1,4,121,Lost or low-value customers
18113,2010-12-06 12:31:00,1,76.32000000000001,72,1,United Kingdom,369,1,2,1,4,121,Lost or low-value customers
17995,2011-03-03 12:30:00,1,76.1,133,2,United Kingdom,282,1,2,1,4,121,Lost or low-value customers
16610,2011-05-04 13:13:00,1,75.66,66,6,United Kingdom,220,1,2,1,4,121,Lost or low-value customers
18050,2010-12-15 14:25:00,1,74.4,40,5,United Kingdom,360,1,2,1,4,121,Lost or low-value customers
18032,2011-01-09 15:32:00,1,73.5,42,5,United Kingdom,335,1,2,1,4,121,Lost or low-value customers
17906,2011-04-06 17:25:00,1,72.9,26,12,United Kingdom,248,1,2,1,4,121,Lost or low-value customers
13130,2011-09-06 15:30:00,1,64.0,32,2,United Kingdom,95,2,1,1,4,211,Lost or low-value customers
13302,2011-07-07 17:56:00,1,63.75,5,1,United Kingdom,156,2,1,1,4,211,Lost or low-value customers
17263,2011-05-15 14:32:00,1,63.440000000000005,36,23,United Kingdom,209,1,2,1,4,121,Lost or low-value customers
13218,2011-08-04 16:59:00,1,62.63999999999999,88,5,United Kingdom,128,2,1,1,4,211,Lost or low-value customers
13194,2011-07-27 09:01:00,1,60.7,26,3,United Kingdom,136,2,1,1,4,211,Lost or low-value customers
17174,2011-05-06 11:47:00,1,59.9,41,4,United Kingdom,218,1,2,1,4,121,Lost or low-value customers
17775,2011-03-30 10:50:00,1,56.4,72,3,United Kingdom,255,1,2,1,4,121,Lost or low-value customers
15899,2010-12-06 10:36:00,1,56.25,39,4,United Kingdom,369,1,2,1,4,121,Lost or low-value customers
16349,2011-02-22 12:40:00,1,53.5,9,9,United Kingdom,291,1,2,1,4,121,Lost or low-value customers
15504,2011-09-19 13:45:00,1,52.83,33,13,United Kingdom,82,2,1,1,4,211,Lost or low-value customers
15313,2011-08-21 16:02:00,1,52.0,25,1,United Kingdom,111,2,1,1,4,211,Lost or low-value customers
14351,2011-06-28 11:56:00,1,51.0,12,1,United Kingdom,165,2,1,1,4,211,Lost or low-value customers
15603,2011-09-22 10:04:00,1,48.480000000000004,96,2,United Kingdom,79,2,1,1,4,211,Lost or low-value customers
12977,2011-07-06 16:40:00,1,39.239999999999995,12,9,United Kingdom,157,2,1,1,4,211,Lost or low-value customers
16659,2011-06-03 15:03:00,1,39.12,72,2,United Kingdom,190,1,2,1,4,121,Lost or low-value customers
16162,2011-04-01 15:03:00,1,37.4,4,2,United Kingdom,253,1,2,1,4,121,Lost or low-value customers
15940,2011-02-01 16:18:00,1,35.8,4,1,United Kingdom,312,1,2,1,4,121,Lost or low-value customers
15744,2011-09-23 09:52:00,1,34.8,120,3,United Kingdom,78,2,1,1,4,211,Lost or low-value customers
16765,2011-02-18 15:41:00,1,34.0,4,1,United Kingdom,295,1,2,1,4,121,Lost or low-value customers
17102,2011-03-23 10:08:00,1,25.5,2,1,United Kingdom,262,1,2,1,4,121,Lost or low-value customers
13307,2011-08-11 17:14:00,1,15.0,4,1,United Kingdom,121,2,1,1,4,211,Lost or low-value customers
15823,2010-12-02 15:08:00,1,15.0,1,1,United Kingdom,373,1,2,1,4,121,Lost or low-value customers
17763,2011-03-21 14:25:00,1,15.0,12,1,United Kingdom,264,1,2,1,4,121,Lost or low-value customers
17956,2011-04-04 13:47:00,1,12.75,1,1,United Kingdom,250,1,2,1,4,121,Lost or low-value customers
16738,2011-02-15 09:46:00,1,3.75,3,1,United Kingdom,298,1,2,1,4,121,Lost or low-value customers
13570,2011-04-10 13:36:00,1,239.49,161,27,United Kingdom,244,1,1,1,3,111,Lost or low-value customers
12561,2011-02-10 11:39:00,1,238.85,177,16,Germany,303,1,1,1,3,111,Lost or low-value customers
14586,2011-03-08 10:04:00,1,237.36,444,19,United Kingdom,277,1,1,1,3,111,Lost or low-value customers
15457,2011-03-22 15:31:00,1,237.07,132,56,United Kingdom,263,1,1,1,3,111,Lost or low-value customers
14647,2011-05-22 13:40:00,1,236.04000000000002,91,24,United Kingdom,202,1,1,1,3,111,Lost or low-value customers
13187,2011-01-06 18:57:00,1,236.02,95,37,United Kingdom,338,1,1,1,3,111,Lost or low-value customers
14375,2011-06-07 13:44:00,1,235.56,184,57,United Kingdom,186,1,1,1,3,111,Lost or low-value customers
12736,2011-01-11 07:57:00,1,234.0,173,4,France,333,1,1,1,3,111,Lost or low-value customers
