stock_code,description,revenue,units_sold,orders,customers_with_id,sales_rows,revenue_share_pct,average_unit_price
21392,RED POLKADOT PUDDING BOWL,46.39,34,7,5,8,0.0004359097631511561,1.3644117647058824
84801B,WHITE HYDRANGEA ART FLOWER,46.2,22,3,3,3,0.0004341244030520244,2.1
85031A,ROMANTIC IMAGES SCRAP BOOK SET,45.9,16,7,7,7,0.00043130541342181647,2.86875
90012B,BLACK DROP CRYSTAL NECKLACE,45.35000000000001,13,3,2,3,0.0004261372657664353,3.488461538461539
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,45.0,12,7,6,7,0.00042284844453119265,3.75
23625,SET 6 CARDS SPARKLY REINDEER 17262,44.910000000000004,9,4,0,4,0.00042200274764213027,4.99
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,44.86,9,5,2,5,0.00042153291603709553,4.984444444444445
85185D,FROG SOCK PUPPET,44.25000000000001,15,8,7,8,0.00041580097045567277,2.9500000000000006
20670,VIP HOLIDAY PURSE,44.04,14,11,5,11,0.0004138276777145272,3.1457142857142855
47344B,BLUE FLOWER DES PURSE,43.66,44,6,6,6,0.00041025695751626366,0.9922727272727272
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",43.65,235,14,13,14,0.0004101629911952568,0.18574468085106383
90056,CHUNKY CRACKED GLAZE NECKLACE IVORY,43.510000000000005,4,4,0,4,0.0004088474627011598,10.877500000000001
20698,LITTLE PINK MONSTER SOFT TOY,43.349999999999994,17,8,7,9,0.0004073440015650488,2.55
90014C,SILVER/BLACK ORBIT NECKLACE,43.199999999999996,5,4,3,4,0.00040593450674994484,8.639999999999999
46138B,BLUE CHENILLE SHAGGY CUSHION COVER,43.15,43,12,8,12,0.0004054646751449102,1.0034883720930232
23038,T-LIGHT HOLDER SILVER SAUCER,42.919999999999995,44,8,4,8,0.0004033034497617508,0.9754545454545454
84539,KNITTED RABBIT DOLL,42.9,26,2,1,2,0.00040311551711973696,1.65
22987,WRAP SUMMER ROSE DESIGN,42.84,102,5,4,5,0.0004025517191936954,0.42000000000000004
20818,GOLD TEDDY BEAR,42.7,15,5,2,5,0.00040123619069959833,2.8466666666666667
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,42.58,40,17,7,17,0.0004001085948475151,1.0645
84922,PINK BUTTERFLY WASHBAG,42.29,9,6,5,6,0.0003973835715383141,4.698888888888889
37444C,PINK BREAKFAST CUP AND SAUCER,42.27,21,9,5,9,0.00039719563889630027,2.012857142857143
90029,NEW BAROQUE SMALL NECKLACE BLACK,42.14,5,4,2,4,0.00039597407672321014,8.428
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,42.13,5,4,1,4,0.0003958801104022032,8.426
47570b,TEA TIME TABLE CLOTH,42.019999999999996,2,2,0,2,0.00039484648087112696,21.009999999999998
17084A,TRANQUILITY MASALA INCENSE,42.0,200,7,7,7,0.00039465854822911314,0.21
90120D,WHITE MURANO TWIST BRACELET,41.790000000000006,10,5,2,5,0.0003926852554879676,4.179
20666,ECONOMY HOLIDAY PURSE,41.53,30,17,4,17,0.00039024213114178727,1.3843333333333334
15030,FAN BLACK FRAME,41.47,143,12,11,13,0.0003896783332157457,0.29
72807c,SET/3 VANILLA SCENTED CANDLE IN BOX,41.449999999999996,5,5,0,5,0.00038949040057373183,8.29
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,41.449999999999996,25,19,1,19,0.00038949040057373183,1.658
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,41.37,25,15,3,15,0.0003887386700056764,1.6547999999999998
90039B,FIRE POLISHED GLASS BRACELET MONTAN,41.31,11,6,1,6,0.0003881748720796348,3.755454545454546
90162C,ANT SILVER FUSCHIA BOUDICCA RING,41.300000000000004,14,7,3,7,0.00038808090575862794,2.95
84921,CREAM AND PINK FLOWERS PONY,41.25,11,5,5,5,0.0003876110741535932,3.75
23448,CREAM BUNNY EASTER EGG BASKET,41.24999999999999,25,3,3,3,0.00038761107415359315,1.6499999999999997
75013B,"STRING OF 8 BUTTERFLIES,PINK",41.24999999999999,25,6,6,7,0.00038761107415359315,1.6499999999999997
90067A,PINK VINTAGE VICTORIAN EARRINGS,41.150000000000006,14,7,3,7,0.00038667141094352395,2.9392857142857145
90177E,DROP DIAMANTE EARRINGS GREEN,41.080000000000005,14,9,1,9,0.0003860136466964754,2.9342857142857146
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,41.010000000000005,14,7,2,7,0.0003853558824494269,2.9292857142857147
90182C,BLACK 3 BEAD DROP EARRINGS,40.96,14,9,1,9,0.00038488605084439226,2.9257142857142857
90130C,GREEN STONE/CRYSTAL EARRINGS,40.95,14,13,0,13,0.0003847920845233853,2.9250000000000003
90177A,CLASSIC DIAMANTE EARRINGS JET,40.900000000000006,14,9,1,9,0.0003843222529183507,2.9214285714285717
71495A,CD WALL TIDY BLUE OFFICE,40.379999999999995,103,8,2,8,0.00037943600422599014,0.39203883495145625
10120,DOGGY RUBBER,40.32,192,29,25,29,0.0003788722062999486,0.21
90214G,"LETTER ""G"" BLING KEY RING",40.199999999999996,60,30,5,30,0.00037774461044786533,0.6699999999999999
85092,CANDY SPOT TEA COSY,40.05,27,2,2,2,0.0003763351156327614,1.4833333333333332
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,40.03,12,8,1,8,0.00037614718299074757,3.3358333333333334
90165A,PINK ROSEBUD PEARL EARRINGS,39.98,16,15,0,15,0.00037567735138571283,2.49875
72369A,PINK CLEAR GLASS CANDLE PLATE,39.92,30,5,3,6,0.0003751135534596713,1.3306666666666667
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,39.660000000000004,8,2,1,2,0.00037267042911349113,4.9575000000000005
84725,FREESTYLE CANVAS ART PICTURE,39.65,41,18,16,18,0.0003725764627924841,0.9670731707317073
84596f,SMALL MARSHMALLOWS PINK BOWL,39.36,16,12,0,12,0.00036985143948328313,2.46
84575A,PINK DOG CANNISTER,39.3,14,4,4,4,0.0003692876415572415,2.807142857142857
21307,SET/4 BUTTERFLY MIRROR MAGNETS,39.199999999999996,79,13,11,13,0.00036834797834717214,0.49620253164556954
35910A,MULTICOLOUR EASTER RABBIT,39.0,20,4,4,4,0.00036646865192703357,1.95
47341A,FUSCHIA TABLE RUN FLOWER,38.75,27,5,5,5,0.00036411949390186026,1.4351851851851851
90064A,WHITE VINTAGE CRYSTAL EARRINGS,38.7,10,6,3,6,0.00036364966229682563,3.87
21393,BLUE POLKADOT PUDDING BOWL,38.67,29,7,7,8,0.0003633677633338048,1.333448275862069
85089,CANDY SPOT BUNNY,38.35,13,5,5,5,0.000360360841061583,2.95
84559b,3D SHEET OF CAT STICKERS,38.33,23,20,0,20,0.00036017290841956913,1.6665217391304348
84746,PINK EASTER HENS+FLOWER,38.31,14,9,1,9,0.0003599849757775553,2.7364285714285717
84925D,LA PALMIERA WALL THERMOMETER,38.25,15,10,8,10,0.0003594211778515137,2.55
84617,NEW BAROQUE BLACK BOXES,38.25,3,3,3,3,0.0003594211778515137,12.75
90190B,GOLD/AMBER DROP EARRINGS W LEAF,38.18,13,7,1,7,0.0003587634136044652,2.936923076923077
81952B,ROUND BLUE CLOCK WITH SUCKER,38.0,200,9,9,9,0.00035707201982634044,0.19
84033,FLAG OF ST GEORGE,37.95,23,7,7,7,0.00035660218822130575,1.6500000000000001
84809B,PINK CHRYSANTHEMUMS ART FLOWER,37.800000000000004,18,1,1,1,0.00035519269340620187,2.1
90075,MONTANA DIAMOND CLUSTER NECKLACE,37.66,4,3,0,3,0.0003538771649121047,9.415
90199D,5 STRAND GLASS NECKLACE AMBER,37.620000000000005,6,6,2,6,0.00035350129962807706,6.2700000000000005
90212B,JET BLACK LAS VEGAS BRACELET ROUND,37.62,10,8,1,8,0.000353501299628077,3.7619999999999996
79191D,RETRO PLASTIC DAISY TRAY,37.61,35,16,7,16,0.00035340733330707007,1.0745714285714285
72709,IVORY SCULPTED RND CANDLE,37.4,44,7,4,7,0.0003514340405659245,0.85
35809a,ENAMEL PINK TEA CONTAINER,37.33,9,9,0,9,0.000350776276318876,4.147777777777778
84509b,SET OF 4 FAIRY CAKE PLACEMATS,37.3,5,4,0,4,0.0003504943773558552,7.459999999999999
47420,ASSORTED COLOUR SUCTION CUP HOOK,37.24,196,13,11,14,0.0003499305794298136,0.19
90074,BLACK DIAMOND CLUSTER NECKLACE,37.239999999999995,4,3,1,3,0.0003499305794298135,9.309999999999999
84751B,BLACK MEDIUM GLASS CAKE STAND,37.11,17,8,8,8,0.0003487090172567235,2.1829411764705884
84522,PINK PARTY SUNGLASSES,36.76,20,12,6,12,0.0003454201960214809,1.8379999999999999
90214H,"LETTER ""H"" BLING KEY RING",36.76,48,30,4,30,0.0003454201960214809,0.7658333333333333
90085,CRYSTAL STILETTO PHONE CHARM,36.76,34,10,2,10,0.0003454201960214809,1.0811764705882352
71510,SQUARE METAL CANDLEHOLDER BASE,36.519999999999996,52,8,5,8,0.0003431650043173145,0.7023076923076922
84548,CROCHET BEAR RED/BLUE  KEYRING,36.3,22,4,3,5,0.000341097745255162,1.65
17090D,VANILLA INCENSE 40 CONES IN TIN,36.25,29,12,6,13,0.0003406279136501274,1.25
84226,HEN HOUSE W FAMILY IN BARN & NEST,36.21,51,10,9,10,0.0003402520483660996,0.71
85216,ASSORTED CAKES FRIDGE MAGNETS,35.75,55,8,6,8,0.0003359295975997808,0.65
90094,NECKLACE+BRACELET SET FRUIT SALAD,35.699999999999996,14,13,12,13,0.00033545976599474607,2.55
35913B,WHITE/PINK CHICK EASTER DECORATION,35.48,36,10,8,10,0.00033339250693259357,0.9855555555555555
90179C,BLACK FINE BEAD NECKLACE W TASSEL,35.44,6,6,1,6,0.0003330166416485659,5.906666666666666
90179A,AMBER FINE BEAD NECKLACE W TASSEL,35.31,6,5,2,5,0.0003317950794754758,5.885000000000001
90123D,WHITE HEART OF GLASS BRACELET,35.31,6,5,2,5,0.0003317950794754758,5.885000000000001
90011B,BLACK CRYSTAL DROP EARRINGS,35.27,12,7,2,7,0.0003314192141914481,2.939166666666667
90060F,FIRE POLISHED GLASS NECKL GREEN,35.160000000000004,6,6,0,6,0.00033038558466037186,5.86
79063D,"RETRO PILL BOX , REVOLUTIONARY",35.14,189,11,9,11,0.00033019765201835793,0.18592592592592594
90131,PINK/AMETHYST/GOLD NECKLACE,34.870000000000005,5,2,1,2,0.0003276605613511708,6.974000000000001
90049,IVORY GOLD METAL BAG CHARM,34.77,5,3,2,3,0.00032672089814110155,6.954000000000001
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,34.69,21,14,3,14,0.000325969167573046,1.6519047619047618
20827,GOLD APERITIF GLASS,34.32,88,2,1,2,0.00032249241369578955,0.39
79406,FROSTED WHITE BASE,34.12,144,8,6,8,0.00032061308727565093,0.23694444444444443
84873A,FUNKY FLOWER PICNIC BAG FOR 4,33.9,2,2,2,2,0.0003185458282134984,16.95
90026C,GLASS BEAD HOOP NECKLACE GREEN,33.82,4,3,2,3,0.000317794097645443,8.455
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,33.81,4,3,1,3,0.00031770013132443605,8.4525
90038C,GLASS AND BEADS BRACELET IVORY,33.69,9,4,1,4,0.0003165725354723528,3.743333333333333
81950B,FLOWER BLUE CLOCK WITH SUCKER,33.64,116,8,8,9,0.0003161027038673182,0.29
72783,BLACK SIL'T SQU CANDLE PLATE,33.6,16,2,2,2,0.0003157268385832905,2.1
90129D,AMBER GLASS TASSLE BAG CHARM,33.440000000000005,14,7,2,7,0.0003142233774471796,2.388571428571429
37423,WHITE WITH BLACK CATS PLATE,33.18,78,3,3,3,0.0003117802531009993,0.42538461538461536
72807b,SET/3 OCEAN SCENT CANDLE JEWEL BOX,33.16,4,4,0,4,0.00031159232045898543,8.29
35610C,WHITE CHRISTMAS FLOCK DROPLET,32.51,25,2,1,2,0.0003054845095935349,1.3004
17109D,FLOWER FAIRY INCENSE BOUQUET,32.349999999999994,61,5,4,5,0.000303981048457424,0.530327868852459
90186A,AMETHYST HOOP EARRING FLORAL LEAF,32.16,11,9,3,9,0.00030219568835829224,2.9236363636363634
37468,HARDMAN MUG 3 ASSORTED,32.03,64,13,11,13,0.00030097412618520223,0.50046875
84824,DANISH ROSE UMBRELLA STAND,31.9,2,2,2,2,0.00029975256401211205,15.95
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",31.8,4,2,2,2,0.0002988129008020428,7.95
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15,10,0,10,0.0002931749215416269,2.08
85018D,YULETIDE IMAGES S/6 PAPER BOXES,30.599999999999998,12,7,6,7,0.000287536942281211,2.55
44228,CANNABIS LEAF BEAD CURTAIN,30.599999999999998,36,2,2,2,0.000287536942281211,0.85
37471,MULTICOLOUR POLKADOT PLATE,30.43,29,3,1,3,0.0002859395148240931,1.0493103448275862
90176B,DIAMANTE NECKLACE BLACK,30.12,4,3,1,3,0.00028302655887287823,7.53
35610B,BLACK CHRISTMAS FLOCK DROPLET,30.0,24,1,1,1,0.0002818989630207951,1.25
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED,30.0,24,7,7,7,0.0002818989630207951,1.25
90176E,DIAMANTE NECKLACE GREEN,29.98,4,3,2,3,0.0002817110303787812,7.495
90195B,BLACK GEMSTONE BRACELET,29.98,4,4,3,4,0.0002817110303787812,7.495
90039A,FIRE POLISHED GLASS BRACELET RED,29.96,8,3,1,3,0.00028152309773676735,3.745
21310,CAPIZ CHANDELIER,29.95,1,1,1,1,0.0002814291314157604,29.95
90122B,JADE CRYSTAL+GLASS BRACELET,29.93,6,6,1,6,0.00028124119877374654,4.988333333333333
21667,GLASS CAKE COVER AND PLATE,29.9,2,1,1,1,0.00028095929981072573,14.95
90136,PALE PINK/AMETHYST STONE NECKLACE,29.849999999999998,3,2,2,2,0.00028048946820569105,9.95
84660a,WHITE STITCHED WALL CLOCK,29.84,4,2,0,2,0.0002803955018846841,7.46
90159,COTE D'AZURE NECKLACE,29.790000000000003,6,5,2,5,0.0002799256702796495,4.965000000000001
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,29.73,7,5,3,5,0.0002793618723536079,4.247142857142857
90120A,PINK MURANO TWIST BRACELET,29.73,7,3,0,3,0.0002793618723536079,4.247142857142857
21757,LIGHTHOUSE PRINTED METAL SIGN,29.700000000000003,6,3,3,3,0.00027907997339058716,4.95
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,22,8,8,8,0.0002790799733905871,1.3499999999999999
35816P,"ACRYLIC JEWEL ANGEL,PINK",29.64,78,2,2,2,0.00027851617546454554,0.38
90214I,"LETTER ""I"" BLING KEY RING",29.619999999999997,38,13,3,13,0.0002783282428225316,0.7794736842105262
84706D,CHERRY BLOSSOM TABLE CLOCK,29.599999999999998,8,4,3,4,0.00027814031018051774,3.6999999999999997
17136A,BLUE STONES ON WIRE FOR CANDLE,29.59,352,17,16,17,0.00027804634385951085,0.0840625
90162D,ANT SILVER PURPLE BOUDICCA RING,29.500000000000004,10,5,3,5,0.00027720064697044853,2.95
84465,15 PINK FLUFFY CHICKS IN BOX,29.5,10,7,7,7,0.0002772006469704485,2.95
82605,OLD DOC RUSSEL METAL SIGN,29.400000000000002,14,3,3,3,0.00027626098376037916,2.1
84558a,3D DOG PICTURE PLAYING CARDS,29.310000000000002,5,5,0,5,0.0002754152868713168,5.862
85030,FRENCH CHATEAU OVAL PLATTER,29.25,15,6,6,6,0.0002748514889452752,1.95
90214N,"LETTER ""N"" BLING KEY RING",29.23,41,24,3,24,0.00027466355630326135,0.7129268292682926
21011,GLITTER SNOW PEAR TREE DECORATION,28.999999999999996,20,3,2,3,0.00027250233092010186,1.4499999999999997
84199,GLOW IN DARK DOLPHINS,28.98,138,31,28,32,0.00027231439827808804,0.21
46776f,WOVEN ROSE GARDEN CUSHION COVER,28.91,7,1,0,1,0.0002716566340310395,4.13
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,28.76,5,5,3,5,0.0002702471392159356,5.752000000000001
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,28.73,17,4,3,4,0.0002699652402529147,1.69
90093,CLEAR CRYSTAL STAR PHONE CHARM,28.569999999999997,52,10,5,10,0.0002684617791168038,0.5494230769230769
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,28.4,9,6,1,6,0.000266864351659686,3.1555555555555554
17165D,ASS COL LARGE SAND FROG P'WEIGHT,28.35,27,7,6,7,0.00026639452005465135,1.05
84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,28.049999999999997,11,3,2,3,0.00026357553042444335,2.55
90005A,JADE GREEN ENAMEL HAIR COMB,28.02,14,10,0,10,0.0002632936314614226,2.0014285714285713
90214R,"LETTER ""R"" BLING KEY RING",28.009999999999998,41,25,3,25,0.00026319966514041566,0.683170731707317
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,27.900000000000002,6,3,3,3,0.0002621660356093394,4.65
79066k,RETRO MOD TRAY,27.77,17,10,0,10,0.0002609444734362493,1.633529411764706
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6,0,6,0.0002573737532379859,2.49
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9,0,9,0.0002573737532379859,2.49
85126,LARGE ROUND CUTGLASS CANDLESTICK,27.14,2,1,0,1,0.0002550245952128126,13.57
23702,High Resolution Image,27.0,4,3,3,3,0.0002537090667187156,6.75
79323P,PINK CHERRY LIGHTS,27.0,4,1,1,1,0.0002537090667187156,6.75
84993a,75 GREEN PETIT FOUR CASES,26.56,32,19,0,19,0.0002495745485944106,0.83
35598A,DUSTY PINK CHRISTMAS TREE 60CM,26.550000000000004,9,2,2,2,0.00024948058227340365,2.9500000000000006
84675,FROG KING WATERING CAN,26.55,9,2,2,2,0.0002494805822734036,2.95
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,26.52,16,10,3,10,0.00024919868331038284,1.6575
21836,GINGHAM OVEN GLOVE RED HEART,26.490000000000002,5,3,2,3,0.0002489167843473621,5.298
72140E,BEST DAD CANDLE LETTERS,26.349999999999998,31,8,8,8,0.00024760125585326497,0.85
90212C,PURPLE LAS VEGAS BRACELET ROUND,26.25,7,3,2,3,0.0002466615926431957,3.75
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7,0,7,0.0002460977947171541,2.91
85017C,ENVELOPE 50 CURIOUS IMAGES,26.17,49,10,10,11,0.00024590986207514027,0.5340816326530613
90183C,BLACK DROP EARRINGS W LONG BEADS,26.15,9,9,1,9,0.00024572192943312634,2.9055555555555554
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,25.5,3,3,3,3,0.0002396141185676758,8.5
84968B,SET OF 16 VINTAGE IVORY CUTLERY,25.5,2,2,2,2,0.0002396141185676758,12.75
84968f,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,1,1,0,1,0.00023952015224666887,25.49
35910B,PINK FLOWERS RABBIT EASTER,25.349999999999998,13,3,3,3,0.00023820462375257178,1.9499999999999997
90026B,GLASS BEAD HOOP NECKLACE MONTANA,25.32,3,3,2,3,0.00023792272478955103,8.44
90037B,TINY CRYSTAL BRACELET GREEN,25.279999999999998,10,5,1,5,0.0002375468595055233,2.5279999999999996
90013D,PURPLE VINTAGE EARRINGS,25.17,6,3,0,3,0.00023651322997444708,4.195
84596e,SMALL LICORICE DES PINK BOWL,25.099999999999998,10,6,0,6,0.0002358554657273985,2.51
90033,IVORY SHELL HEART EARRINGS,25.07,10,9,1,9,0.00023557356676437771,2.507
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,24.96,3,3,0,3,0.00023453993723330152,8.32
23620,SET 10 CARDS PERFECT POST 17090,24.900000000000002,10,7,0,7,0.00023397613930725993,2.49
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.869999999999997,3,3,0,3,0.00023369424034423906,8.29
85132c,CHARLIE AND LOLA FIGURES TINS,24.869999999999997,3,3,0,3,0.00023369424034423906,8.29
15060b,FAIRY CAKE DESIGN UMBRELLA,24.869999999999997,3,3,0,3,0.00023369424034423906,8.29
85115B,S/4 BLACK DISCO PARTITION PANEL,24.869999999999997,3,1,0,1,0.00023369424034423906,8.29
90043,COPPER AND BRASS BAG CHARM,24.810000000000002,4,2,2,2,0.00023313044241819752,6.202500000000001
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,24.79,15,10,3,10,0.00023294250977618368,1.6526666666666665
90214B,"LETTER ""B"" BLING KEY RING",24.77,37,22,2,22,0.0002327545771341698,0.6694594594594594
84854,GIRLY PINK TOOL SET,24.75,5,1,1,1,0.00023256664449215596,4.95
90141E,ORANGE PENDANT TRIPLE SHELL NECKLAC,24.75,5,2,1,2,0.00023256664449215596,4.95
20778,GARDEN PATH NOTEBOOK,24.75,15,8,8,8,0.00023256664449215596,1.65
20820,SILVER LOOKING MIRROR,24.75,5,2,2,2,0.00023256664449215596,4.95
84993B,75 BLACK PETIT FOUR CASES,24.36,58,18,16,18,0.00022890195797288558,0.42
90076,MONTANA DIAMOND CLUSTER EARRINGS,24.119999999999997,9,4,1,4,0.00022664676626871918,2.6799999999999997
21461,BLUE EASTER EGG HUNT START POST,23.86,10,6,4,6,0.000224203641922539,2.386
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,23.85,3,2,1,2,0.00022410967560153208,7.95
84562A,PINK/WHITE RIBBED MELAMINE JUG,23.85,3,3,2,3,0.00022410967560153208,7.95
21357,TOAST ITS - DINOSAUR,23.75,19,10,9,11,0.00022317001239146277,1.25
35909A,RABBIT EASTER DECORATION,23.6,8,3,3,3,0.0002217605175763588,2.95
35909B,PINK FLOWERS RABBIT EASTER,23.6,8,2,2,2,0.0002217605175763588,2.95
90083,CRYSTAL CZECH CROSS PHONE CHARM,23.47,25,9,2,9,0.00022053895540326867,0.9388
90176C,DIAMANTE NECKLACE,23.32,3,2,1,2,0.00021912946058816468,7.773333333333333
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6,0,6,0.00021875359530413696,2.91
90182A,AMBER 3 BEAD DROP EARRINGS,23.2,8,8,0,8,0.00021800186473608152,2.9
90104,PURPLE FRANGIPANI HAIRCLIP,23.16,28,12,1,12,0.0002176259994520538,0.8271428571428572
85195,HANGING HEART BASKET,23.1,11,3,3,3,0.0002170622015260122,2.1
85206B,PINK FELT EASTER EGG BASKET,23.099999999999998,14,4,4,4,0.00021706220152601218,1.65
22351,DOTCOMGIFTSHOP TEA TOWEL,23.089999999999996,13,2,1,2,0.0002169682352050052,1.776153846153846
90214Y,"LETTER ""Y"" BLING KEY RING",22.839999999999996,66,8,3,8,0.00021461907717983193,0.346060606060606
90188,DROP EARRINGS W FLOWER & LEAF,22.58,9,7,2,7,0.0002121759528336517,2.5088888888888885
90054,CRACKED GLAZE EARRINGS RED,22.58,9,9,1,9,0.0002121759528336517,2.5088888888888885
90039C,FIRE POLISHED GLASS BRACELET BLACK,22.48,6,6,1,6,0.00021123628962358245,3.7466666666666666
90176A,CLASSIC DIAMANTE NECKLACE JET,22.48,3,2,1,2,0.00021123628962358245,7.493333333333333
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9,8,0,8,0.00021057852537653395,2.49
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9,4,0,4,0.00021057852537653395,2.49
21018,BIRD BOX CHRISTMAS TREE DECORATION,22.06,24,6,4,7,0.00020728970414129127,0.9191666666666666
90035C,"PEARL & SHELL 42""NECKL. IVORY",21.5,2,1,1,1,0.00020202759016490313,10.75
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,1,1,1,0.00020155775855986848,1.95
84551,CROCHET DOG KEYRING,21.449999999999996,13,2,1,2,0.00020155775855986842,1.6499999999999997
20695,FLORAL BLUE MONSTER,21.25,5,4,4,4,0.00019967843213972985,4.25
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,21.15,5,3,2,3,0.0001987387689296605,4.2299999999999995
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,21.130000000000003,5,5,2,5,0.0001985508362876467,4.226000000000001
90125E,AMBER BERTIE GLASS BEAD BAG CHARM,21.05,11,10,1,10,0.0001977991057195912,1.9136363636363638
23692,WRAP A PRETTY THANK YOU,21.0,50,2,2,2,0.00019732927411455657,0.42
16169P,WRAP GREEN RUSSIAN FOLKART,21.0,50,2,2,2,0.00019732927411455657,0.42
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,20.950000000000003,5,4,1,4,0.00019685944250952194,4.19
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,20.88,72,1,1,1,0.00019620167826247335,0.29
47518f,ICON PLACEMAT POP ART ELVIS,20.73,5,5,0,5,0.0001947921834473694,4.146
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5,1,0,1,0.00019404045287931392,4.13
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,20.36,4,2,1,2,0.00019131542957011291,5.09
90214P,"LETTER ""P"" BLING KEY RING",20.229999999999997,39,16,4,16,0.0001900938673970228,0.5187179487179486
90034,WHITE SILVER NECKLACE SHELL GLASS,20.17,2,2,0,2,0.00018953006947098122,10.085
84415B,BLUE FLOCK CUSHION COVER,20.0,8,3,2,3,0.00018793264201386338,2.5
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5,0,5,0.00018718091144580794,2.49
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7,0,7,0.00018718091144580794,2.49
23601,SET 10 CARDS SNOWY SNOWDROPS  17100,19.92,8,4,0,4,0.00018718091144580794,2.49
21681,GIANT MEDINA STAMPED METAL BOWL,19.9,2,2,2,2,0.00018699297880379404,9.95
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",19.86,18,2,2,2,0.00018661711351976632,1.1033333333333333
37491A,YELLOW/PINK CERAMIC CANDLE HOLDER,19.81,6,4,0,4,0.00018614728191473166,3.3016666666666663
90156,RESIN BRACELET W PASTEL BEADS,19.8,4,3,2,3,0.00018605331559372475,4.95
85024C,PINK SMALL JEWELLED PHOTOFRAME,19.799999999999997,12,9,8,9,0.00018605331559372473,1.6499999999999997
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,2,2,2,0.00018530158502566926,0.29
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,19.5,10,4,4,4,0.00018323432596351679,1.95
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,4,4,4,0.00018229466275344747,0.37307692307692303
85047,WHITE BEADED GARLAND STRING 20LIGHT,19.049999999999997,3,2,2,2,0.00017900584151820485,6.349999999999999
21538,DAIRY MAID  PUDDING BOWL,18.75,5,2,2,2,0.0001761868518879969,3.75
21416,CLAM SHELL LARGE,18.75,5,4,4,4,0.0001761868518879969,3.75
84856S,SMALL TAHITI BEACH BAG,18.6,4,1,0,1,0.00017477735707289294,4.65
